1.0000000e+00  -6.4121567e-01  -2.3961001e-02   1.2132181e+00  -2.0255150e+00   1.9139673e-01  -1.7784533e-02   1.7291462e+00  -4.4205436e-01  -7.9556651e-01   1.3320587e+00  -6.9609920e-03  -7.1204075e-01   1.9472633e+00   1.3193369e+00  -7.4770125e-01  -1.0058555e+00   2.3720337e-01  -8.8385445e-02   8.4327880e-01  -8.7981769e-01  -1.1617294e+00   2.7653311e-01   1.9073223e+00   3.8818256e-01   6.5883321e-02   1.8117840e-02  -1.1067690e+00   3.5738228e-01  -1.7460181e+00  -2.7979385e-01  -6.9621286e-01  -4.3824584e-01   1.3704136e+00  -1.0589645e-01  -2.3165020e-01   8.7249947e-01   2.9567745e+00   1.0378076e+00  -2.7140724e-01  -4.1618948e-01   1.6984482e-01  -5.9635008e-01   2.0858889e-03   1.9329070e-02  -2.5658381e-01   2.7672145e-01  -1.1787930e+00   1.1890664e+00  -1.2103856e+00   1.0178503e+00   7.6850400e-01  -1.2946338e+00  -4.6810314e-01  -2.1284032e-01   1.4657019e+00  -5.1732149e-01  -4.1730335e-01   1.2458812e+00   7.8614040e-01   1.0910280e-01   8.2646543e-01   5.7142539e-01  -5.5998060e-01   6.8340280e-01
2.0000000e+00  -4.8570183e-01   4.4163443e-02   1.1927200e+00   5.9916559e-01   1.1107669e-01   1.3612815e+00   1.2466656e+00   1.1508312e+00   4.2771624e-03  -1.3425717e+00   2.2633656e-01   1.8531399e-01   9.2701799e-01  -4.0585858e-01  -2.8652633e-01  -1.3120214e+00  -9.3969467e-01   1.5046580e+00   2.0795885e-01   3.2227162e-01   3.5239140e-01  -1.5786894e+00   4.9139585e-01  -1.6390256e+00   3.1805307e-01  -7.1999879e-01  -5.8735723e-01  -1.6763691e+00  -3.1495045e+00  -1.5524736e+00  -1.1459045e+00  -6.5113346e-01  -1.1253242e+00  -1.4809667e+00  -1.4865638e-01   4.6211353e-01  -2.5521841e+00   5.9349988e-01  -1.8896954e+00  -1.4630981e+00  -1.0741324e-03   2.5978279e-02   6.4971706e-01   4.6124444e-01  -1.2374162e+00  -4.9498750e-01   9.8040136e-01  -3.6962170e-01   1.8423965e+00   4.0059622e-01  -1.4732625e+00  -1.6605748e+00  -2.5052940e-01  -2.2134258e-01   2.3239809e+00   2.5446260e+00  -1.7575687e+00  -3.2418339e-01   4.8014803e-02  -1.2974272e+00   1.0898596e+00  -2.2384201e-01  -5.8512810e-01  -9.9778169e-01
2.0000000e+00   1.3142626e+00  -5.0656573e-01   1.1961492e+00   1.6132426e+00  -5.4201520e-01   5.8789813e-02   4.9649814e-01  -1.0880353e+00   1.3386382e+00   1.1998042e+00  -1.4987730e+00  -5.5778428e-01   8.9481714e-01   1.1719286e+00  -2.1254505e-01  -4.9760057e-01   9.3950493e-02   1.6840789e+00  -7.6148975e-01  -8.9113090e-01   4.0184998e-01  -8.5480871e-01   5.6293862e-03   7.2229420e-01  -2.0947960e+00   1.5520195e-01  -1.4735564e+00  -4.6913348e-01  -1.6552003e-02  -1.0329369e+00   1.2854911e+00   2.3207864e-01   6.5092766e-01  -1.3846313e+00   1.8173901e+00   1.6790470e+00   7.4789080e-01   1.1012209e+00  -7.1276510e-01   6.8542503e-01   4.0520484e-01   3.1424936e-01   1.2731941e-01   1.0278130e+00  -5.4296433e-02  -1.1382255e+00  -4.1743372e-02  -2.0091657e+00  -4.5670253e-01   8.8595747e-01  -9.9506278e-01  -2.3720709e-01   1.4429091e+00  -9.2153576e-01   2.5974646e-01   4.7568757e-01   5.3841616e-01  -1.7049291e-02  -4.5599578e-01  -2.3874696e-01   1.1084019e+00   9.6895787e-01  -1.1026369e+00   2.8359549e-01
2.0000000e+00  -1.7735154e+00  -1.2971932e+00  -1.9979217e-01   6.7480711e-01   2.2570862e-01   1.1200608e+00   1.3177924e+00  -4.7045256e-01   4.3225383e-01  -7.5410055e-03   1.3070369e+00  -7.6157991e-01  -1.5848450e+00  -1.2031046e+00   2.9799875e-02  -1.1590976e+00   1.0473873e+00   1.7962272e+00  -9.4104189e-01  -1.0431847e+00  -7.2043552e-01  -1.5816516e-01  -5.7882724e-02  -4.7151518e-01  -2.9109701e-01  -2.8585275e+00  -4.9567421e-01  -1.0921779e+00   2.1731094e-01   5.1735472e-01  -7.2777625e-01   1.9084448e-01   7.9577594e-01   1.7624778e+00  -1.2029050e+00   8.4679669e-01   3.9414096e-01   5.1490854e-01  -2.2141157e+00  -1.0679442e+00  -2.9292868e-02   2.9094025e-01   9.2774662e-01  -2.7857350e-01  -5.8318431e-01   1.3462730e+00   1.1491095e-01   1.5357004e+00   1.6314990e-02  -2.2314118e-01  -1.0712969e+00  -9.4706613e-01  -1.6069905e+00  -1.2012404e+00   1.5829158e+00  -9.3137205e-01  -2.5132141e-01   5.1071809e-01   4.2516386e-01  -5.4699632e-01   9.7892388e-02   1.1978560e+00   5.9235001e-01  -1.1487316e-01
2.0000000e+00  -1.0300341e+00  -2.6175731e+00   6.7752499e-01   1.0061537e-01   3.7640103e-01  -3.9068921e-02  -1.2549345e+00  -1.2560716e+00  -5.4740691e-01  -1.4403957e+00   1.8915674e-01   4.7688425e-01   1.7288472e-01   9.1972645e-01   1.0957060e+00  -1.6579698e+00   5.9211173e-01   9.0962635e-01  -1.2578764e-01  -1.4668348e+00   7.6137181e-02  -1.0955186e+00  -2.0801394e+00  -1.7207721e+00   5.7151625e-01   4.0923179e-01  -1.1888684e+00   7.8780896e-01   9.5446561e-01   4.5771280e-01   1.6330777e+00   7.4172758e-01   2.6383553e-01   7.8586540e-02   1.8867693e+00  -1.1749058e-01   1.8443094e+00   1.1159935e-01  -1.1348736e-01   9.7349326e-01  -1.0809220e+00   2.9991352e-01   4.8533641e-01   9.1060626e-01   4.3821798e-01   6.2468275e-01  -3.1446888e-01   1.6028936e+00   1.4833108e+00   1.0067774e+00   1.3309551e-02  -4.5163482e-01   1.2342853e+00  -1.6506407e-01   8.2419859e-01   2.0971946e-01  -6.6534780e-01   6.9444558e-01   1.9461716e+00   1.4619589e+00  -1.2153415e+00   1.5542640e+00   4.6166886e-02   1.0125361e+00
2.0000000e+00  -1.1722488e+00   1.8958587e-02   3.3801156e-01   7.0452067e-01   1.1908730e+00   1.3101692e+00  -5.4921798e-01  -1.6743351e+00   3.7341020e-01  -5.6846973e-01  -3.3064817e-01  -1.6938550e+00  -1.3766627e+00   6.5268840e-01  -1.6605822e-01  -7.1757287e-01   2.5858242e+00  -1.0904722e+00   1.1028432e+00  -2.5768819e+00   3.4664913e-01   6.0356650e-02  -1.3119398e+00   4.1464109e-01   7.1887395e-01  -1.8687657e-01  -4.2077939e-01   5.8227417e-02   1.0814509e+00   7.4578207e-01  -1.4508972e-02  -1.5196221e-01   1.5271084e-01  -3.5497774e-01   1.1999799e+00   8.9629872e-01   7.0387930e-01   5.3684668e-01  -3.9190761e-01  -7.2142409e-01  -3.0946636e-01  -1.4035495e-01   2.6114931e+00  -1.0015532e+00   1.2725737e+00   1.0414687e+00   5.7127748e-01   1.4513987e+00   1.5748672e+00   1.9682385e+00   4.3792730e-01   6.5133744e-01  -1.1701856e+00   1.5615500e+00  -5.9569449e-02   5.1028074e-01  -6.4940360e-01   7.2529446e-01   4.3649416e-01   5.2997998e-01  -1.6020600e+00  -1.1865094e+00  -1.2040737e-02  -1.4075545e+00
2.0000000e+00   2.5469924e-01   2.2984800e-01  -1.5922225e+00   1.1950990e-01   5.7464535e-01   4.4733803e-01   6.6478017e-01  -6.0940670e-01  -1.9971986e+00   6.0701789e-01   1.5770616e+00  -5.9548881e-01   6.3162750e-01  -5.0036457e-02   5.6429454e-01  -5.4953680e-01   6.3551432e-01   7.9873052e-01   7.4963685e-01  -2.2899952e+00  -5.5924667e-01  -6.4701259e-01  -3.7973772e-01   3.2577635e-01   8.2676561e-02  -2.2436803e-01  -1.1445570e+00   1.0900942e+00   1.3447332e-01  -1.1886878e+00  -1.6320616e+00  -4.9473552e-01  -1.1877688e+00  -7.3314026e-01   2.1068552e+00  -1.4470737e+00   1.8391935e+00   5.4251033e-01   3.1194053e-01   2.2897069e+00  -4.6115674e-01  -2.1515106e+00  -2.1267092e+00   2.7486710e-01  -6.2061003e-01  -1.3776877e-01  -1.3056590e-01   3.4511959e-01  -3.4554577e-01   4.6909244e-01   5.8590592e-01   4.6185320e-01   8.6406821e-01  -4.9283616e-01   1.9254792e+00   1.2223204e+00   1.2293833e+00  -5.9366920e-01  -2.0412078e-01  -2.0362377e-01  -1.4282554e-01  -2.6969625e-01   1.5570896e-01   3.8283692e-01
1.0000000e+00   3.1286964e+00  -7.1861936e-01   1.7164308e+00  -2.6921609e-01  -2.8466589e-01   3.5703815e-01   5.6376344e-01   1.4661301e+00   4.3186514e-01  -1.0302853e+00   6.5880069e-02   1.1820275e+00  -6.8262406e-01   1.2855935e+00  -8.8876834e-02   3.3699385e-01   3.9835872e-01   5.4859401e-01   1.6057814e+00   4.9826052e-01   8.0891308e-01   4.4160050e-01  -5.7559457e-01   2.8219659e-01   7.2281450e-01   3.4878711e-01  -2.2430978e-01  -3.3198874e-01  -6.1671176e-01   1.8733549e+00   5.3017851e-01  -8.5210305e-01  -1.6471548e+00  -9.4321714e-01   5.5424632e-01  -1.0837894e+00   1.8272408e+00  -1.4673168e+00   1.6534179e+00  -2.2696578e+00  -2.7742569e-01  -8.8101408e-01   9.2344039e-01   5.3536027e-01   4.8591088e-01   1.4718911e+00  -4.1825893e-01   7.3905013e-01   4.5378451e-01  -2.3930211e-01   7.7054866e-01  -3.8737799e-01   6.3275787e-01  -1.0604552e+00   4.5946791e-01   1.0721503e+00   5.9592498e-01  -1.3649717e-02  -1.4409436e+00  -1.4670119e-01   1.0247720e+00   6.8304381e-01  -2.4825121e-01  -5.7695342e-01
1.0000000e+00   1.2816649e-01  -5.2755938e-01  -1.3467977e+00   2.3894417e-01   4.3285426e-01   1.2431226e+00   8.8995712e-01   5.3147741e-01   2.6209294e-01  -9.6943569e-02  -1.6963642e-02  -6.7278005e-01  -1.5153837e+00   3.6325633e-02   1.7965401e+00  -1.2176340e+00  -1.4116906e+00  -4.7107699e-01   4.3516087e-01   4.9871630e-01   3.5867483e-01  -4.8249305e-01  -4.7992966e-01   6.9267270e-01   3.6301861e-01  -1.1370728e+00  -3.3496658e-01  -4.9981897e-01  -3.6266940e-01  -7.6019568e-01   4.4313012e-01  -2.9138359e-01  -9.0106900e-01  -5.5363197e-02   1.0688904e+00  -7.8432548e-01  -2.0094173e+00   1.1991276e+00  -1.9833804e+00  -1.9892008e+00  -4.5440349e-01   1.1374752e+00   4.7094245e-01   7.9728804e-01   6.2521627e-02  -1.4915032e+00  -9.6547539e-01  -5.7657601e-01   1.6493032e+00  -1.0566237e+00   4.2819225e-01  -2.3676829e-01   7.7051255e-01  -6.5866030e-01  -5.1778005e-01   4.6876226e-01   1.4528763e+00   9.9813761e-01   5.9168839e-02  -7.0181930e-01   7.9125783e-01  -5.5740031e-01   8.6039361e-01  -1.0963409e-01
2.0000000e+00  -2.8981789e-01  -1.0564161e-02  -2.0428919e-01   2.2927823e-01   1.8481530e+00  -1.5288026e+00  -1.1666075e+00  -1.0454660e+00   2.5420348e-01   1.0408940e+00  -1.8926708e-01   3.7199136e-01  -2.3240831e-01  -1.7261774e+00  -3.7434259e-01   4.6213836e-02  -4.1253515e-01   1.1502666e-01   3.5814431e-03  -1.2051759e+00  -1.2482695e-01  -2.6800245e-01  -4.4814079e-01  -1.8145769e-01   9.2339263e-02  -2.8271067e-01  -1.0751891e+00   1.5974504e+00  -1.1580011e-01   2.3682354e+00   1.3376069e+00  -5.2380796e-01   1.3318068e+00  -1.4319444e+00  -4.0524844e-01   1.2103758e-01   6.0661050e-01  -5.2608938e-01   4.7821155e-01   1.4717478e-01   6.6646154e-02   1.0715692e+00  -1.1879810e+00   7.4952506e-01   4.9173384e-01  -1.9096959e+00   1.5488788e+00  -8.5999265e-01  -7.1866183e-01   5.4088896e-01  -4.1819411e-01   2.9734899e-01  -2.6975240e-01   1.9384647e-01   1.1758645e-01  -4.4669271e-01   6.1835107e-02  -1.1145910e+00   5.7692456e-01  -7.7068550e-02  -6.5119208e-01  -2.5253959e-01   2.6330763e-01  -1.8775842e+00
2.0000000e+00  -1.5731259e+00   7.1696171e-01   8.7316525e-01   5.2879722e-01  -1.6690436e+00   1.3729351e+00  -5.0068692e-01   9.6465245e-02   2.9947986e-01  -1.2170650e+00   2.9010932e-01  -1.8565767e+00  -1.8327293e+00  -8.2527113e-01   1.4534319e+00   1.4647564e+00   1.7475642e+00   9.3712969e-01  -1.3740539e-01  -7.3077691e-01  -9.8266789e-01  -1.2112083e+00  -2.0128247e-01   4.1516953e-01   1.1128717e+00   2.3756803e+00  -9.7984901e-01   4.2573066e-01  -5.6788373e-02   1.7279542e+00   9.4686252e-03   1.8096366e-01  -2.1028393e-01   2.3975485e-01   3.5903063e-01  -2.1831748e-01  -9.1477809e-02  -6.2683432e-01   5.5561395e-01  -4.4362918e-01  -1.0945094e+00   2.0651670e-01   1.5549156e+00  -2.7686853e+00   8.8172013e-01  -9.8846672e-01   8.4833915e-02  -1.4531428e+00  -5.9349229e-01  -1.1098344e+00  -7.4986439e-01  -1.5145503e+00  -6.9553908e-01  -2.0364562e+00  -2.2320323e+00  -1.2819801e-02  -1.3471271e+00  -6.3536314e-01  -7.9075789e-01  -1.2351820e+00  -1.1669920e-01   1.0524488e-01  -1.3172407e+00   8.4558432e-01
2.0000000e+00  -1.4835698e+00   1.9655316e+00   7.7515804e-01   1.4801227e+00   1.9673229e+00  -1.3935121e+00  -2.9222773e-01   3.5858615e-01  -3.1584564e-01  -6.5515909e-01  -8.3008762e-01  -2.3327919e-01  -3.6126854e-01  -2.1356568e-01  -9.5338908e-01  -1.8508586e-01  -7.1806425e-01  -1.3124049e+00   9.4973621e-02  -9.4880580e-01  -7.7130210e-02   6.1803120e-01  -4.5838189e-01  -1.4984312e+00  -1.3472401e-01   3.7326427e-01   9.1145435e-01  -1.2613502e+00   7.4481518e-02   9.9443596e-01   1.9155030e-01  -5.2057040e-01  -1.0790665e+00   2.6305262e-01   5.3118591e-03  -2.0906933e-01  -2.9966615e-01   3.2809099e-01   8.4136343e-01  -6.5165157e-01  -8.7379046e-01  -5.4310125e-01  -5.6336242e-03  -5.3301591e-01   1.6962911e+00   8.3076110e-01   9.8476772e-02  -1.0035851e-01  -7.7276078e-01  -3.5232836e-02   5.0483220e-02   4.9912094e-01   4.0618146e-01   4.0864516e-01  -8.5595365e-01   1.4144855e+00  -9.3650511e-01   1.2416775e-01  -1.1525347e+00   6.7747343e-01   6.0710057e-02  -5.1654232e-01   2.0988090e+00   7.5027840e-01
