1.0000000e+00   1.1656269e+00   8.7583709e-01  -1.1486018e+00  -1.8407379e+00  -1.6515896e-02  -1.7596154e-01   3.6991583e-01  -8.8934731e-01  -4.3595480e-01   1.0471221e+00   3.5532810e-01  -4.4151856e-01
2.0000000e+00   1.3897052e+00  -1.3911236e+00  -5.2907275e-01   3.7363707e-01   9.1202311e-02   8.1910531e-01  -2.5853338e-01  -4.2891443e-01   1.4564605e+00   8.2173747e-01   1.6493114e-01   8.6591616e-01
2.0000000e+00   1.2645273e+00  -8.1122331e-01  -1.4530228e+00  -1.9505047e+00   1.3429490e-01  -4.1737309e-01  -1.0430788e+00   5.5341244e-01  -4.0759307e-01  -9.0310879e-01   9.9820435e-01  -1.1441969e-01
2.0000000e+00   6.7744648e-01  -6.0621544e-01   3.6618010e-02   1.1623476e+00   3.8572912e-01  -1.5520822e+00   1.4677052e+00  -5.5443836e-01   5.6128476e-03  -7.3473432e-01   5.3974862e-01  -1.7333701e+00
2.0000000e+00  -1.5196950e+00  -1.6823361e+00   8.8947856e-01   1.1118439e+00   4.3121179e-01   2.6448412e+00  -2.2238974e+00   3.6783278e-01   1.6442105e+00   9.2939708e-01  -5.3722893e-01   1.2101069e+00
2.0000000e+00  -1.3605721e+00  -5.1957236e-01  -9.9153533e-02  -8.5898240e-01  -1.7530049e+00   2.6273729e-01  -3.0016163e-01   1.6999518e+00   1.4864512e+00   1.3391261e+00  -6.3366597e-01  -3.9421123e-01
2.0000000e+00  -1.1795141e+00   9.4098808e-01  -3.7270724e-01   9.4188422e-01   8.3785834e-02   1.2352821e+00   1.4000600e+00  -5.9187214e-01  -5.0523872e-01  -9.4515099e-02  -1.2167135e+00   3.7531368e-02
2.0000000e+00  -6.0391593e-01  -1.2333542e+00  -1.0403241e+00   3.9992879e-01   7.8543614e-02   1.2069865e-01  -2.8071342e-01  -7.3864709e-01  -5.9999763e-01   3.4835113e+00   1.1061630e+00   7.1667755e-01
1.0000000e+00   3.6938713e-01   1.1005837e+00  -4.1820481e-01   6.4197809e-01   1.1706507e+00   9.7440786e-03   7.0569598e-01  -2.0200275e+00   1.6073493e+00  -1.1632575e+00  -1.6401564e-01   1.2817423e-01
2.0000000e+00   4.9619045e-01  -5.7133106e-01   4.9432546e-02   7.2590873e-01   6.6217292e-01  -6.6743784e-01   7.9751946e-01   6.8707658e-01  -2.1293588e+00   8.7413368e-01  -5.0089550e-01   7.7028329e-01
2.0000000e+00  -1.9862435e+00   3.5334143e-01   1.3788045e-01   1.2309409e+00  -1.4889571e+00   3.1194775e-01  -3.5625574e-01  -5.6808989e-01  -1.7318701e+00  -1.8562531e+00   6.5017735e-01  -7.6706284e-04
2.0000000e+00   1.2241192e+00  -7.0003561e-01   2.0084856e+00   1.0509813e-01  -5.4645193e-01  -5.0919896e-01  -4.7342982e-01   1.3671132e+00   7.9357905e-01   5.0185567e-03  -3.5866874e-02  -1.6969890e+00
1.0000000e+00  -5.3137768e-01   3.2063783e-01  -6.8416183e-02  -7.5902850e-01   8.4418142e-01  -1.8322792e+00   2.4433668e-01  -5.3532806e-01  -8.7251850e-01   1.9114377e+00   5.3803432e-01  -2.8724362e-02
2.0000000e+00  -9.0389742e-01  -1.7146042e+00  -1.2951197e+00  -1.9722256e+00  -6.8726566e-01   3.4181655e-01  -2.9540644e-01  -1.3342458e+00   2.1151663e-01  -5.8644573e-01  -1.6632715e+00  -2.6009792e+00
2.0000000e+00  -6.9466815e-01   1.8656965e+00   5.9954441e-01   5.5480035e-01  -1.1211093e+00   5.2941253e-01   4.8051927e-01   2.2785081e-02  -5.5606429e-02   4.7065414e-01  -1.0248926e+00   1.4353421e+00
2.0000000e+00  -8.0239631e-01  -6.5932643e-01   1.4008714e+00  -1.1970425e+00  -2.9126054e-01   4.6391645e-01  -3.6373580e-01   6.0065407e-01  -6.7897162e-01  -1.0260186e+00   1.3963957e+00  -1.0081518e+00
2.0000000e+00  -9.2258099e-01   1.0415504e-01   3.3243557e-01   2.0909112e-01  -1.0001703e+00   1.7166821e+00  -5.6030436e-01   1.4497073e+00  -5.7786668e-01  -6.0142698e-03  -4.5573263e-01  -2.0084589e+00
1.0000000e+00   1.5963315e+00  -1.9455456e-01  -8.2194065e-02   4.4737305e-01   2.9979619e-01  -7.5871236e-01   4.1569524e-02  -1.2174626e+00  -8.7037402e-01   1.2458028e-02  -1.2756485e+00   5.0391870e-01
2.0000000e+00  -7.0163790e-01   9.2421653e-01   2.4848879e-01   4.3416818e-02  -7.2938895e-01   4.3196043e-01  -4.3627121e-01  -5.3691619e-02  -7.3706312e-01   1.7655622e+00  -1.0471350e+00  -1.9279573e-01
1.0000000e+00  -3.9034758e-01  -4.3455225e-02  -1.4044827e+00   1.1777131e-01   2.8193604e-01  -6.5542136e-01   2.6057165e-01  -4.9547581e-01  -3.3051086e-01  -5.9502295e-01  -1.4872509e+00  -3.8301263e-01
1.0000000e+00  -1.2678099e+00   4.5530608e-01  -1.7102359e+00   5.6361554e-01  -1.5751470e+00   5.1535478e-01   7.0903873e-01  -4.8663577e-02  -2.5908682e+00   9.5682552e-01   4.4918733e-01   3.1101091e-01
2.0000000e+00  -5.8374067e-01   2.6449942e-01  -1.0597346e+00   9.0813169e-01  -2.0545765e-01  -5.2188218e-02  -7.2857734e-01   1.7861132e+00   1.7977702e-01  -5.6815524e-01   2.7586385e-01  -1.2226698e-01
2.0000000e+00   1.2453541e-01   3.9445418e-01   4.7783534e-01  -6.4766773e-01   3.0836746e-01   1.0323690e+00   2.7726701e-01   1.1436873e-01   2.3102715e+00  -3.5959733e-01  -5.7374388e-01  -1.3540292e+00
2.0000000e+00   1.9469547e+00   1.0909941e+00  -5.5992904e-02  -3.8762014e-02  -1.1023977e+00   5.5628258e-01   1.1394774e+00  -6.8344643e-01  -7.6369303e-02   1.2541414e+00   9.2019685e-01  -5.2911526e-01
2.0000000e+00  -1.8099142e+00   1.3169162e-01   8.8433087e-01  -9.1319961e-01   1.8654261e+00   1.2341410e-01  -1.1284521e+00   1.0408985e+00  -1.5704330e+00  -1.9865008e-01   9.9663709e-01   1.7352381e+00
2.0000000e+00  -2.6606010e+00   7.8943513e-01  -2.8853939e-02  -1.1863645e+00   1.2903816e+00   8.2685870e-01   5.6938803e-01   1.9183285e+00   6.1573247e-01  -2.7706059e+00   8.6504343e-01  -7.8376028e-01
2.0000000e+00   5.4550967e-01   8.5089931e-01   1.5901815e+00   5.8605770e-01  -1.4989835e+00  -6.4865521e-01  -4.9564290e-01  -8.4810328e-01   1.8831071e-01  -2.0444360e+00   8.4482749e-01   8.0660135e-01
1.0000000e+00  -9.2602884e-01  -2.3261064e-01   2.3691155e+00  -5.6336404e-01   2.1537526e+00   8.7108562e-01   8.3925096e-01  -1.1231020e+00   1.0469966e+00   7.1530345e-01   1.7201455e+00  -4.2016792e-01
2.0000000e+00  -5.8639851e-01   1.2108068e+00   3.8824761e-02  -5.2841161e-01  -9.9151865e-01   8.5462481e-01   1.7406453e+00   5.2603290e-01  -1.2956246e+00  -1.1904677e+00   6.0274803e-01   1.0783695e+00
2.0000000e+00  -7.2472829e-01   5.6906976e-01  -1.6807124e+00   1.9445357e+00   4.7366993e-01  -1.5638162e+00  -5.9599214e-01  -3.2063159e+00   1.9117992e+00   2.0664512e+00  -7.3910664e-01  -1.9131270e-01
1.0000000e+00  -2.7446576e-01   2.1970526e+00  -1.1998834e+00  -1.4267088e+00  -1.1449747e-01   9.5742390e-01   8.9445917e-01  -2.8020743e-01  -6.2889481e-01  -4.1695843e-01  -4.2162474e-01  -2.9073074e-01
2.0000000e+00   1.4877315e+00   7.9565275e-01  -3.6910271e-01   7.8696213e-01   2.1809107e-01   5.5132690e-01   1.1891254e+00   2.1813424e-01   8.8491915e-01  -7.7041835e-01   7.7387863e-01   1.2952676e+00
2.0000000e+00  -9.7201523e-01  -2.6514343e-01   5.1453315e-01   2.4474214e-01  -1.3459027e-01   4.6781679e-01  -1.7523970e-02  -6.3830937e-01   9.8341563e-01  -5.9564245e-02   2.0508421e-01  -5.5296428e-01
2.0000000e+00   3.4138287e-01   9.9153596e-01   1.4149287e-01  -4.2384731e-01  -1.3401957e+00   2.4274638e+00  -2.3343136e-01  -6.4140383e-01   1.2583504e+00  -1.4019865e+00   2.9091796e-01  -5.3754860e-01
2.0000000e+00   9.5622881e-01  -6.5001536e-01  -5.4761062e-01  -2.4770037e+00  -1.5758412e+00   3.6156095e-01  -1.1019304e+00  -5.0219018e-01  -4.8451462e-01   1.1367625e-01   1.2607629e+00   4.4403798e-02
1.0000000e+00   6.3981308e-01   5.4165210e-02  -8.9980859e-03  -7.8886096e-01   6.6137900e-01   1.6900627e-01   4.3750665e-01  -2.4561454e-02  -1.8841029e-01   9.7568042e-01  -2.7175237e+00  -2.9804143e-01
2.0000000e+00  -3.5354605e-01   1.8206241e+00  -1.2988322e+00   9.7472188e-01  -1.6292220e+00  -6.5686976e-01  -1.4829924e+00   1.9779456e-01   3.0563349e-01   2.4382711e+00   2.0413793e-01  -6.6662870e-01
2.0000000e+00   1.0164879e+00  -7.5179955e-02  -1.7342080e+00   3.6565061e-01   5.4699307e-01   5.4401580e-01  -7.4889665e-01  -1.3889355e+00   1.5193622e+00  -1.0751692e+00  -1.2306872e+00  -1.9231208e+00
2.0000000e+00  -1.5653190e+00   2.4090712e+00  -5.9541164e-04   6.8147960e-01  -6.9110289e-02  -1.2399389e+00  -7.4160711e-01   1.6346058e+00  -5.0078015e-01   8.9591889e-02   1.1950482e-02   1.6241372e+00
2.0000000e+00  -8.7439968e-01   1.2583818e-01  -1.1679746e+00   4.1937069e-01   5.2154281e-01   5.1246047e-01  -1.5902469e-01   1.4876381e+00   3.0721573e-02   2.3783276e-01   7.0501079e-01   1.4346554e+00
1.0000000e+00  -2.5410370e-02   6.2912014e-01   7.8721857e-01  -1.5352265e+00   2.7773562e-01   2.8645629e-01   2.6634234e-01  -6.3253435e-01   1.0287060e+00  -1.6925410e-01   1.5322644e-01   6.5636474e-01
2.0000000e+00  -1.2637244e+00  -4.1332990e-01   1.0762759e+00   1.0694047e+00   4.8830270e-01  -6.5009365e-01  -1.2845284e+00  -1.0222416e+00   5.3796748e-01  -5.6327600e-01   1.8972498e+00   7.0711822e-01
1.0000000e+00  -4.8139295e-01   7.8885819e-02  -4.2524196e-01   1.0759935e+00   2.1772929e-01   5.0598356e-03   3.9264097e-01   2.7222957e-01   5.5934496e-01  -1.1058583e+00   9.3978897e-01  -8.1193767e-01
2.0000000e+00  -3.6273225e-01  -8.4955974e-01  -8.3504356e-01  -1.0638246e+00  -4.2432889e-01  -9.7093395e-01  -1.5177601e+00  -5.1560105e-01   1.3725348e-01   4.4839387e-01   1.0175980e-01  -9.7446175e-02
2.0000000e+00   2.6811199e-01  -1.1863613e-02   6.2588611e-02   6.5460564e-01   4.2150677e-01   1.0880643e+00  -1.5709206e+00  -1.1401773e-01   2.0618796e-02  -1.1383702e+00  -1.3368096e+00  -7.5834089e-01
2.0000000e+00   1.0906508e+00  -1.1405506e+00   1.5781919e-01   2.1951489e+00   5.3530342e-01  -1.9143342e-01   1.2309181e+00  -2.6698506e-01   1.2006240e+00  -3.4089137e-01   8.2919697e-01  -1.0406153e+00
1.0000000e+00  -1.2453645e+00  -1.3618133e-01   6.0829542e-01   2.1778346e+00  -4.6170590e-01   1.3737748e+00   6.3948255e-01   6.3834585e-02   1.7779825e+00  -1.7036874e+00   1.0068901e+00  -3.2526614e-01
2.0000000e+00   3.8932185e-01   1.5808697e+00  -6.5571369e-01   4.3093489e-01  -9.9603006e-01  -4.0662941e-01  -1.4072290e+00  -3.0398922e-02   2.7280868e-03   4.7607500e-01  -2.8549674e-01  -4.6012681e-01
1.0000000e+00   5.1903580e-01   8.3958892e-01   9.8726110e-01  -1.0601146e+00   1.7078109e-01  -6.0751787e-01   2.3583746e-01  -1.3001816e+00   1.7385421e-01  -1.0856792e+00  -2.0694787e-01  -9.0450510e-01
2.0000000e+00  -1.6379578e+00   4.7736269e-01   6.1448406e-01   1.2487866e+00   1.1036725e-01  -1.2503692e+00   1.3600302e+00  -1.4343106e+00  -8.7521161e-01   1.4154188e-01   4.7196377e-01   5.3369229e-01
2.0000000e+00   1.0365150e+00  -1.0209699e+00  -1.9288913e-01   3.1594604e-01   4.5607305e-01   5.3047383e-02   9.6936624e-02  -2.7082349e-01   2.0170753e+00   7.2169483e-01   2.0642321e-01   1.8729046e+00
2.0000000e+00   1.2316969e+00  -3.3706113e-01   1.9213769e+00   1.2586695e+00  -8.6808642e-01  -1.5715750e+00   1.7079345e+00   2.8992964e-01   1.1404129e-01   1.0340368e-01   4.1831658e-01   5.2575067e-01
2.0000000e+00   3.3530613e-01  -1.4168495e+00  -1.5845188e+00   1.2473293e+00   3.3373367e-01   2.4303304e-01  -7.7783589e-01   2.3026103e-01  -5.5400344e-01  -3.3959742e-01   7.2688585e-01  -6.8704176e-02
2.0000000e+00   1.9738532e-01  -1.2753073e+00   1.4450612e+00  -1.5931733e+00   1.7969205e+00  -2.0842203e-01  -1.5372843e-01   1.5113464e+00   1.0052068e+00   1.1809672e+00   1.4423172e+00  -1.6656611e+00
2.0000000e+00  -1.2130889e-01   1.6588615e-01   3.7909254e-01   8.6889289e-01   1.6167128e+00  -9.7530186e-01  -3.0633144e-01  -1.3173111e-01   2.7432821e-01   3.4039546e-01   1.3832523e+00   4.8028680e-01
1.0000000e+00   7.9151173e-01   4.3417575e-01   1.7027355e-01   5.8210472e-01   9.3719706e-01  -4.4408693e-01   7.5862825e-01   2.4355565e-02  -6.5259802e-01   1.1612697e+00   2.1872188e-01   1.4886464e-01
2.0000000e+00  -8.2440244e-01   7.2076888e-01   3.0560019e-02   9.2085040e-01   2.1799608e+00  -1.7401946e+00  -1.4451977e+00   1.7721618e-02  -2.0010906e-01  -1.1347170e+00   1.3747456e+00  -5.9062180e-01
2.0000000e+00  -5.6221155e-02  -6.4985306e-01   2.5483223e-01  -1.1639779e+00  -2.7921305e-01   1.8564590e+00  -2.0292262e-01   1.7008443e+00   1.9006528e+00  -1.2792943e+00  -5.1671865e-03   1.6642985e-01
2.0000000e+00   4.9227446e-01   1.2004808e-01  -1.0535260e+00   8.5769375e-01  -6.4661978e-01  -9.8436815e-01  -1.1433890e+00  -3.4334176e-01  -2.8678961e-01  -2.3427161e-01   3.4958360e-01  -3.0618603e-02
2.0000000e+00  -5.6670350e-01  -5.4229553e-01   1.2036765e+00  -5.9870714e-01  -2.6895932e-01   7.9693609e-01   1.5333550e+00   1.6447241e-01  -9.8826023e-01   5.5772978e-01  -2.2081261e-01   8.5909181e-01
2.0000000e+00  -8.5209889e-01   9.0631342e-01  -1.0821414e+00   6.5556646e-01   9.7901693e-01  -1.3584021e-02   1.2570078e+00   5.3406494e-01  -3.9534976e-01   2.5607282e-01  -1.0550256e+00   1.8361134e-01
2.0000000e+00   1.3550611e+00  -6.1285615e-01   4.7504304e-01   1.0398767e+00   1.0488389e+00   6.0844418e-01   8.0476542e-01   8.8267910e-01   1.2959602e+00  -2.6356582e+00  -3.0837274e-01   2.3829128e+00
2.0000000e+00  -1.0704609e+00  -1.8276965e+00  -8.3370988e-01   2.6504856e-01  -5.5659726e-02   5.6389374e-01   9.7697919e-01   7.3499358e-01   1.4668539e+00  -1.3494791e+00  -2.1837224e-01   3.9461296e-01
2.0000000e+00   6.2233678e-01   4.4162653e-01  -3.7095840e-01   6.4200894e-01  -1.0680479e+00  -1.4659314e+00  -1.8716951e+00   5.5037937e-01  -8.9882022e-02  -3.1835560e-01   3.4894432e-02   1.3292067e+00
2.0000000e+00   1.4077340e+00   6.9371370e-01  -1.9927033e+00   9.1748679e-01  -7.1311077e-01  -1.6190226e+00  -2.4393591e-01   7.2394309e-01  -1.9118341e+00  -1.3355993e+00   3.0070715e-01   1.3249803e+00
1.0000000e+00  -1.6633678e+00   6.9759232e-01  -1.7091412e+00   1.4302231e-01   6.8420592e-01   7.2196649e-01   6.6041738e-01  -2.0504556e-01   3.5219224e-01   2.0390140e-01  -4.1288260e-01  -5.2242760e-01
1.0000000e+00   2.3568469e+00   1.1762315e+00  -9.5909924e-01   1.1385203e+00  -2.4843567e-01   1.9047181e+00   3.0795519e-01  -1.1334172e-01  -9.6624447e-01   9.3791348e-01   5.9932784e-01   7.3695771e-01
1.0000000e+00   9.3969295e-01  -7.8846183e-01  -5.5061193e-01  -2.5336739e+00  -7.3338884e-01   1.1122121e+00   6.8738275e-01   3.7183128e-01  -2.4017998e+00   4.6957866e-01   3.1776167e-01   1.4451072e-01
1.0000000e+00  -1.4121752e+00  -3.5186389e-01   1.2719753e+00   3.7747847e-02   3.3800948e-01  -4.5947554e-01   4.0614161e-01   3.6355413e-01   1.8671196e+00   8.0391413e-01   1.9682642e-01  -3.1079138e-01
2.0000000e+00   1.3946680e-01   1.3688527e+00  -3.6290074e-02  -1.2104224e+00  -6.6567369e-01   1.7822031e-01  -1.7521085e+00   7.2428661e-01  -1.0443200e+00   3.3400604e-01   1.4699987e+00  -5.6247378e-01
2.0000000e+00   8.4735305e-01   1.6427278e+00  -1.5240192e+00   1.4085339e-01  -8.0873312e-01   8.5770037e-01   3.9519571e-01  -1.1665292e+00  -2.1039708e-01  -5.9737640e-01   1.9098312e-01  -1.9096952e+00
2.0000000e+00  -9.1846183e-01   3.4456962e-01   3.9525623e-01  -1.8244621e+00   4.9151256e-01   9.8996390e-01   1.2735907e+00   1.5790393e-01  -1.8442209e+00  -5.5220297e-01  -2.3693225e-01   1.7843525e-01
2.0000000e+00   3.5628736e-01   9.7978726e-01  -2.4745183e+00   4.5387818e-01   1.2075975e+00  -2.0316898e+00   8.2921873e-01  -1.2025828e-01   1.2987395e+00  -4.8588210e-01  -9.1775857e-01   9.0831682e-01
2.0000000e+00   1.1164784e+00  -3.1722317e-01   6.7983286e-01   1.6678500e-01  -1.7904694e+00   1.7560952e-01   7.9510668e-01  -1.4299258e+00  -7.9470001e-01  -5.9983411e-01   2.8621666e-01  -1.7306719e+00
1.0000000e+00  -8.2948087e-01   4.6025738e-01   1.0093479e+00   1.3207770e+00  -6.1439030e-01  -2.3117432e+00   4.7352393e-01   8.0992457e-01   6.9041818e-01   1.0923227e+00   4.3578786e-01  -7.8958799e-01
2.0000000e+00   6.3770026e-02  -1.7282302e+00   2.7614445e-01  -1.9752211e-01  -2.8401120e-01   1.2888501e+00  -9.8497680e-02  -1.6506800e+00  -3.4703938e-01   6.3518795e-01   3.6007981e-01   8.1005734e-01
2.0000000e+00   4.1896515e-01   4.8052450e-01  -6.9261095e-01   7.7230227e-01  -1.5373529e+00  -3.5757166e-02  -2.8018194e-01  -1.5880452e+00   6.0258498e-01  -5.9119155e-01  -2.5457846e-01   8.8768009e-01
2.0000000e+00   1.5356378e+00   4.6452291e-01  -1.3103869e+00  -1.8602087e-01   1.1589800e+00   1.7758673e+00  -1.0337557e-01   2.1637994e+00  -1.7910626e-01   1.7409042e+00  -2.2199759e-01  -1.4945900e-01
2.0000000e+00   6.8374198e-01   2.5502452e-01   3.4837262e-01   9.6282936e-04  -5.3099641e-01  -5.7225892e-01  -3.1594531e-01  -7.8679569e-01  -9.0461402e-01  -8.8302286e-01   7.4991455e-01  -5.2157110e-01
2.0000000e+00   3.1657359e-01   1.0932300e+00   1.8352080e-01  -2.0140047e-02  -6.9533866e-01   9.8781177e-01  -4.1000023e-01  -8.4585919e-01  -8.8265415e-02   5.4957441e-01   3.5310702e-01   9.1347832e-01
2.0000000e+00   8.7028516e-01  -2.9793156e-01  -3.8457159e-02   3.4379636e-01  -7.1963337e-01   1.8336689e+00   4.0840092e-01  -1.9880955e-01  -3.8112658e-01  -3.1532644e-01   7.4274098e-01   1.0486590e+00
2.0000000e+00   1.3943562e-01  -8.1581754e-01   1.9178189e+00   2.3843210e+00  -3.7228902e-01   8.3173370e-01   2.3106455e+00   1.4658721e+00   1.0752602e+00   7.0309337e-01  -3.7410345e-01   1.2985010e-01
2.0000000e+00   7.7326645e-01   7.5271268e-02   1.4438758e+00   4.3582439e-02  -7.6906827e-01   6.6159079e-01  -1.1105507e-01   1.0753095e+00  -8.1628768e-01   9.8717647e-01   1.0386410e+00  -1.2203860e+00
1.0000000e+00  -1.2558021e+00  -8.6104619e-01  -4.1187679e-01   9.9804031e-01   2.2211481e-01  -6.0041732e-01   4.1671863e-01  -4.8689392e-01  -9.6419777e-01   9.7249795e-01  -1.1354229e+00   3.8653395e-01
2.0000000e+00  -8.0363838e-01   3.6953212e-01  -6.5379048e-01  -9.5215876e-01   4.4577810e-02  -3.5593915e-01  -4.7710635e-01   1.5186154e+00  -1.3521868e+00  -4.3367487e-01  -1.2054258e+00   8.1980439e-01
1.0000000e+00   1.3913247e+00   6.3173637e-02  -6.9152741e-01  -1.0518344e+00   1.6797382e-01  -1.0914365e+00   5.3199987e-03   9.0209047e-01  -1.0183506e+00   1.7675161e+00  -1.4227322e+00  -1.6965117e-01
2.0000000e+00   3.7521169e-02   1.0175826e+00  -7.8067427e-01   1.5023479e+00  -2.0220625e-01   1.3292594e+00  -6.9440550e-02   1.9309394e+00  -1.5326352e+00  -7.7395260e-01  -6.1731270e-02   2.6351300e+00
2.0000000e+00   6.9518171e-01  -1.0002605e-01   5.6709452e-01  -6.0173091e-02  -1.8471354e-01  -1.0437934e-01  -1.6069659e+00  -7.5029731e-01  -8.8910391e-02   1.9166716e-01   4.4899523e-01  -1.6016475e-01
2.0000000e+00   1.2126030e+00  -2.0778628e-01  -1.4957468e+00  -1.5797134e+00   1.3180183e+00  -2.4412346e-02  -8.0728322e-01  -1.0112790e+00   6.3044397e-01  -3.3654385e-01   3.2249940e-01  -3.0171968e-01
2.0000000e+00  -4.4041891e-02  -1.4915945e-01   4.4937897e-01   6.3559469e-01   6.2588101e-01  -9.2193059e-01  -2.6319386e-01  -1.7798286e+00  -1.5594530e+00  -4.4076560e-01  -8.7066822e-01  -6.0808781e-01
2.0000000e+00  -1.9551258e-01   3.3927499e-01  -4.7612678e-01   1.2916530e+00  -4.5313479e-01  -3.1081096e-01   1.2339000e+00  -2.7550427e+00   9.1279346e-01  -7.2989301e-01  -1.7410875e+00   1.2921271e+00
2.0000000e+00   2.5192042e-01   6.4088003e-01  -9.2014510e-01  -2.4045398e-01  -1.8022381e+00  -6.6045894e-01  -5.6858390e-01  -3.2715794e-01  -4.1963843e-01   1.1180882e+00   9.9540437e-02  -1.1972658e+00
1.0000000e+00   7.5255136e-01  -6.8315126e-01  -1.9224955e+00   1.3786345e-01  -9.5831865e-01   9.0837384e-01   2.3154158e-01   3.4841544e-01   4.4310733e-01  -1.8230072e+00  -1.1721293e+00   6.3016144e-02
2.0000000e+00  -7.5501452e-01  -1.4405548e+00   1.2614262e+00   7.3636986e-01  -3.9004079e-01   1.2532769e-01  -1.5322856e+00  -1.4454283e+00   1.2386656e-01   7.9030908e-02   2.0311587e+00   1.1808663e+00
2.0000000e+00  -7.4446378e-01  -5.2635838e-01  -4.5504607e-01   4.7430269e-01  -5.9135778e-02  -1.6947627e-01   6.3610600e-01  -4.2962568e-01   8.6501561e-01   6.1714024e-01   7.2452065e-01  -7.8960269e-01
1.0000000e+00  -2.3745330e-01   7.3945677e-01   3.2075586e-01  -4.1338042e-01   4.4702759e-01  -3.9809740e-01   1.1320586e-01  -7.1207254e-02   4.9554863e-01  -1.8537850e-01   2.0293175e+00   5.5798920e-01
2.0000000e+00  -5.2959181e-01   4.0524721e-01   2.6792231e+00   7.5689790e-01  -1.3696260e+00  -1.2798884e+00  -6.8108804e-01  -3.2602318e-01   1.4157515e+00  -4.1511264e-01  -1.0365012e+00  -7.6832350e-01
2.0000000e+00   2.3899360e-01  -3.4129763e-01   1.3697284e+00   9.7977647e-01  -2.0328246e+00  -1.5069952e+00   1.0623208e+00   9.7349918e-02   5.8424457e-01  -1.1207589e+00   3.7742144e-01   4.5800293e-01
2.0000000e+00  -8.4182518e-01  -1.2977884e+00  -2.1279396e-01  -1.5520443e+00   8.6974478e-01   6.7099413e-01  -1.3782240e+00  -1.4344542e+00  -1.9381479e+00  -1.4400523e+00   1.8157078e-01  -1.0106259e+00
2.0000000e+00   1.2838382e+00   1.5787595e+00   7.4269673e-01   4.8866945e-01  -3.6229744e-01  -1.7694825e+00   1.1256945e+00   1.3306104e+00  -3.6605492e-01  -6.8641516e-01  -9.2342242e-02  -5.1790090e-02
2.0000000e+00  -1.2911251e-01   1.2286659e+00   2.0476034e-01   2.0494763e-01   4.2269609e-01  -1.1673645e+00   1.3529239e+00  -2.9121015e-01  -1.1193874e+00  -1.8205663e+00   1.8948924e+00   2.1294370e-01
2.0000000e+00   1.6647996e-01  -1.0764554e+00  -2.1635095e+00   4.9370623e-01  -1.2201147e-02  -2.0792823e+00   1.0825433e-01   3.7334233e-01  -7.2571093e-01  -3.7312706e-01   6.6256191e-01  -1.3904041e+00
2.0000000e+00  -1.0198139e+00   6.1347553e-01  -2.5594689e-01  -1.4376086e+00  -2.5298468e-01   3.7581430e-01  -1.0315641e+00  -5.8938957e-01  -6.0325106e-01  -4.2118568e-01   5.3903578e-01   6.2567097e-01
2.0000000e+00  -3.3184309e-01   1.6505666e+00   1.1631202e+00  -1.5072109e-01   4.0209896e-01  -6.7688905e-01  -1.9017294e-01   2.1465106e+00  -2.0098118e+00  -1.0953404e-01  -3.1820280e-01   5.3301006e-01
